_ts|player_id|place|ball|direc
2960|12204|mf|1|la
2962|18573|di|0|fw
2964|37399|mf|1|la
2966|60025|mf|1|la
2968|41270|da|0|no
2972|27250|da|0|no
2973|60025|mf|0|la
2973|27250|mf|0|fw
2981|50369|mf|0|la
2984|57254|oi|0|la
2985|57254|mf|1|la
2988|50369|oi|0|la
2988|51090|di|0|fw
2989|50369|oi|0|la
2990|50369|oi|0|la
2990|51090|di|0|fw
3003|18573|di|0|fw
3006|27250|mf|0|fw
3007|37399|mf|0|la
3008|37399|mf|0|la
3008|61262|mf|0|fw
3009|61262|mf|0|fw
3010|61262|mf|1|fw
3011|61278|mf|1|fw
3013|42824|mf|1|la
3013|12204|mf|0|la
3014|50369|mf|1|la
3014|42824|mf|1|la
3015|50369|mf|1|la
3018|60025|mf|0|la
3018|18573|mf|0|fw
3048|50369|mf|0|la
3051|57254|oa|0|fw
3051|51090|da|0|la
3052|51090|da|0|la
3054|53645|di|0|la
3054|42738|oi|0|fw
3098|66733|oi|0|fw
3101|51090|da|0|la
3103|53645|di|0|la
3104|61278|di|1|la
3107|37399|mf|1|fw
3108|42824|mf|1|fw
3109|42824|mf|1|fw
3111|27789|di|0|la
3111|60025|oi|0|fw
3112|60025|oi|1|fw
3113|51090|di|0|la
3114|19928|da|0|la
3122|19928|da|1|la
3126|61278|mf|0|la
3131|42824|di|0|fw
3132|42824|di|1|fw
3133|27300|di|1|fw
3134|27300|di|1|la
3140|12204|di|1|la
3141|12204|mf|1|la
3143|37399|mf|1|la
3144|27789|mf|0|la
3146|27789|mf|0|fw
3149|37399|di|0|la
3149|27789|oi|0|fw
3151|37399|di|0|la
3151|27789|oi|0|fw
3215|18573|oi|0|fw
3215|61278|oi|0|fw
3216|18573|oi|1|fw
3217|61278|oi|0|fw
3219|27300|da|0|la
3219|41270|da|0|no
3220|41270|oa|0|fw
3221|27300|da|0|la
3221|61278|oa|0|fw
3242|48844|da|0|la
3244|12204|di|1|la
3245|57254|oi|0|la
3245|51090|di|0|fw
3246|51090|di|0|fw
3248|62914|oi|1|fw
3248|18573|di|0|la
3249|18573|di|0|la
3251|18573|mf|1|fw
3255|61262|mf|1|fw
3256|61262|mf|1|fw
3260|51090|di|1|la
3261|51090|di|1|la
3263|61262|mf|1|la
3264|61262|mf|1|la
3266|39563|mf|1|la
3267|53645|oi|1|la
3267|39563|mf|1|la
3268|53645|oi|1|la
3268|39563|mf|1|la
3269|53645|mf|1|la
3269|39563|mf|1|la
3270|53645|mf|1|la
3272|61262|mf|1|la
3273|61262|mf|1|la
3274|41270|mf|1|la
3275|41270|mf|1|la
3277|61262|mf|1|la
3278|61262|mf|1|la
3280|27250|oi|1|la
3281|27250|oi|1|la
3284|53645|oi|1|fw
3285|53645|oi|1|fw
3292|39563|oa|0|fw
3292|42824|da|0|la
3293|39563|oa|0|fw
3294|48844|da|0|la
3295|37399|da|0|la
3295|27250|oa|0|fw
3338|48844|da|0|la
3339|27300|da|0|la
3340|27300|da|1|la
3341|42738|di|1|fw
3342|42738|di|1|fw
3346|39563|mf|0|la
3346|66733|mf|0|fw
3360|42824|mf|0|fw
3360|42738|mf|0|fw
3360|61278|mf|0|la
3361|27250|mf|1|la
3362|53645|mf|0|la
3363|53645|mf|1|la
3364|61278|mf|1|fw
3368|27300|di|0|fw
3369|53645|oi|0|la
3369|27300|di|0|fw
3396|27300|di|0|fw
3399|41270|da|0|no
3402|57254|oi|0|fw
3402|41270|di|0|la
3428|41270|di|0|la
3432|61278|mf|0|la
3433|57254|mf|0|fw
3434|57254|mf|0|fw
3436|57254|mf|1|fw
3438|66733|mf|1|fw
